Entry	Entry name	Protein names	Gene names  (primary )	Status
Q6XQX5	Q6XQX5_ECOLX	TetR (TetR family transcriptional regulator) (TetR(A) protein) (Tetracycline repressor protein) (Tetracycline repressor protein class A) (Tetracycline repressor protein class A from transposon 1721) (Tetracycline repressor protein class B from transposon Tn10) (Tetracycline resistance repressor protein TetR) (Tetracycline resistance repressor protein, TetR) (Transcriptional regulator, TetR family)	tetR	unreviewed
Q8GC56	Q8GC56_ECOLX	Ybl85	ybl85	unreviewed
C3THM7	C3THM7_ECOLX	Glutamine ABC transporter permease (Glutamine ABC transporter permease GlnP) (Glutamine ABC transporter permease protein) (Glutamine ABC transporter-membrane subunit) (Glutamine high-affinity transport system membrane component) (Glutamine transport system permease) (Glutamine transport system permease GlnP) (Glutamine transport system permease protein GlnP) (Glutamine transporter subunit) (Membrane component of glutamine high-affinity transport system)	glnP	unreviewed
C3SND7	C3SND7_ECOLX	ATP-binding component of dipeptide transport system (Car(A)_1_M80346) (Dipeptide ABC transporter ATP-binding protein) (Dipeptide ABC transporter ATP-binding protein DppD) (Dipeptide transport ATP-binding protein DppD) (Dipeptide transporter ATP-binding subunit) (Dipeptide/heme transporter) (GsiA_1 protein) (Peptide ABC transporter ATP-binding protein) (Putative ATP-binding component of dipeptide transport system)	dppD	unreviewed
A0A891ZW32	A0A891ZW32_ECOLX	Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase (EC 2.7.6.5) (EC 3.1.7.2) (HD domain-containing protein)		unreviewed
A0A3L5HBM3	A0A3L5HBM3_ECOLX	Tetracycline efflux MFS transporter Tet(B)	tet(B)	unreviewed
E2QPW2	E2QPW2_ECOLX	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM	unreviewed
A0A024L294	A0A024L294_ECOLX	Tellurite methyltransferase (Tellurite resistance) (Tellurite resistance methyltransferase TehB) (EC 2.1.1.265) (Tellurite resistance protein) (EC 2.1.1.-) (Tellurite resistance protein TehB) (Tellurite, selenium methyltransferase, SAM-dependent)	tehB	unreviewed
A0A6D0DAU1	A0A6D0DAU1_ECOLX	AraC family transcriptional regulator (Helix-turn-helix domain-containing protein)		unreviewed
A0A037YFA9	A0A037YFA9_ECOLX	Hypothetical protein (Nucleoside recognition pore and gate family inner membrane transporter) (Nucleoside recognition pore and gate family putative inner membrane transporter) (Putative transporter)	yjiH	unreviewed
W8T196	W8T196_ECOLX	Glucuronide carrier protein (Glucuronide permease) (Glucuronide permease uidB) (Glucuronide transporter) (MFS transporter)	uidB	unreviewed
A0A0K3YB97	A0A0K3YB97_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A7A0RYR0	A0A7A0RYR0_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A1V3W2S8	A0A1V3W2S8_ECOLX	Fe-S subunit oxidoreductase subunit (Predicted oxidoreductase, Fe-S subunit) (Putative selenate reductase subunit YgfK) (Pyridine nucleotide-disulfide oxidoreductase) (EC 1.4.1.13)	ygfK	unreviewed
A0A0B1LFX1	A0A0B1LFX1_ECOLX	N-acetylmannosamine kinase (EC 2.7.1.60) (ManNAc kinase) (N-acetyl-D-mannosamine kinase)	nanK	unreviewed
A0A037YQ92	A0A037YQ92_ECOLX	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	murD	unreviewed
W8T8E7	W8T8E7_ECOLX	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	murQ	unreviewed
C3SV52	C3SV52_ECOLX	Pyridoxal phosphate homeostasis protein (PLP homeostasis protein)	yggS	unreviewed
A0A0A3SXC6	A0A0A3SXC6_ECOLX	DNA polymerase (EC 2.7.7.7)	polB	unreviewed
J7QW49	J7QW49_ECOLX	UPF0306 protein YhbP	yhbP	unreviewed
C3T9T2	C3T9T2_ECOLX	Glutaminase (EC 3.5.1.2)	glsB	unreviewed
A0A167BLF8	A0A167BLF8_ECOLX	ATP-dependent Clp protease ATP-binding subunit (ATP-dependent Clp protease ATP-binding subunit ClpA) (EC 3.4.21.92)	clpA	unreviewed
C6FW78	C6FW78_ECOLX	Galactoside permease (Hypothetical protein) (LacY protein) (Lactose / melibiose:H+ symporter LacY) (Lactose permease) (Lactose permease (Lactose-proton symport)) (MFS transporter)	lacY	unreviewed
A0A0D5A0D0	A0A0D5A0D0_ECOLX	Aminoglycoside O-phosphotransferase APH(6)-Ic (Streptomycin 3''-kinase, streptomycin resistance protein)	sph	unreviewed
A0A0K5XUG4	A0A0K5XUG4_ECOLX	Enzyme YnbD (Phosphatase PAP2/dual specificity phosphatase family protein) (Ser/Thr and Tyr protein phosphatase (Dual specificity))	ynbD	unreviewed
A0A241QQI9	A0A241QQI9_ECOLX	Pseudouridine synthase (EC 5.4.99.-)	rluC	unreviewed
W8T6U5	W8T6U5_ECOLX	Esterase FrsA (EC 3.1.1.1)	frsA	unreviewed
Q6KCZ0	Q6KCZ0_ECOLX	N-acetylmannosamine kinase (EC 2.7.1.60) (ManNAc kinase) (N-acetyl-D-mannosamine kinase)	yhcI	unreviewed
A0A0B1N223	A0A0B1N223_ECOLX	Conjugal transfer protein TraJ (Conjugative transfer protein) (Conjugative transfer system protein) (DUF4400 domain-containing protein) (Putative Integrating conjugative element protein) (TraJ)	traJ	unreviewed
A0A066PXT0	A0A066PXT0_ECOLX	Dipeptide permease D	dtpD	unreviewed
A0A0E1L9E8	A0A0E1L9E8_ECOLX	DNA-packaging protein (Prophage qsr' DNA packaging protein NU1-like protein) (Protein convertase) (Terminase small subunit)	nohB_1	unreviewed
A0A037YDT8	A0A037YDT8_ECOLX	Fels-1 Propage domain protein (Fels-1 Propage domain-containing protein) (Fels-1 Prophage Protein-like) (YcgJ family protein)	ycgJ	unreviewed
W8TB38	W8TB38_ECOLX	Cytochrome c nitrite reductase subunit NrfD (Cytochrome c-type biogenesis protein) (Formate-dependent nitrite reductase membrane subunit) (Formate-dependent nitrite reductase, membrane component,cytochrome c nitrite reductase, NrfD subunit,Polysulphide reductase, NrfD) (Formate-dependent nitrite reductase, membrane subunit) (Hypothetical protein) (Nitrite reductase) (Polysulfide reductase, NrfD) (Protein NrfD) (EC 1.7.2.2)	nrfD	unreviewed
A0A1Y2XPB3	A0A1Y2XPB3_ECOLX	Bifunctional adenosylcobalamin biosynthesis protein (EC 2.7.1.156) (EC 2.7.7.62)	cobU	unreviewed
A0A2H9GGS6	A0A2H9GGS6_ECOLX	Allantoate amidohydrolase (Allantoate deiminase) (EC 3.5.3.9)	allC	unreviewed
A0A0A6T7L3	A0A0A6T7L3_ECOLX	Propanediol dehydratase (Propanediol dehydratase small subunit) (Propanediol dehydratase small subunit PduE) (Propanediol utilization dehydratase, small subunit) (EC 4.2.1.28)	pduE	unreviewed
A0A2P9E6A6	A0A2P9E6A6_ECOLX	Beta-lactamase (EC 3.5.2.6)	bla TEM-1	unreviewed
A0A3K2U669	A0A3K2U669_ECOLX	Fe-S cluster assembly scaffold SufA (Iron-sulfur cluster assembly accessory protein)	sufA	unreviewed
A0A6D0DAZ5	A0A6D0DAZ5_ECOLX	Crossover junction endodeoxyribonuclease rusA (EC 3.1.22.4)	rusA_1	unreviewed
A0A2P9EBG8	A0A2P9EBG8_ECOLX	Conjugal transfer protein (Conjugal transfer protein TrbA) (IncI1 plasmid conjugative transfer protein TrbA) (IncI1-type conjugal transfer protein TrbA)	trbA	unreviewed
C3TQQ7	C3TQQ7_ECOLX	Peptidoglycan D,D-transpeptidase FtsI (EC 3.4.16.4) (Penicillin-binding protein 3) (PBP-3)	ftsI	unreviewed
A0A241QS61	A0A241QS61_ECOLX	Autoinducer 2 import ATP-binding protein LsrA (AI-2 import ATP-binding protein LsrA) (EC 7.6.2.13)	lsrA	unreviewed
A0A376V8D4	A0A376V8D4_ECOLX	HAMP domain-containing protein (Methyl-accepting chemotaxis protein III) (Methyl-accepting chemotaxis protein Trg)	trg	unreviewed
A0A3Y5KXK5	A0A3Y5KXK5_ECOLX	DUF2773 domain-containing bactofilin (DUF2773 domain-containing protein)		unreviewed
C3SZY2	C3SZY2_ECOLX	Outer membrane protein assembly factor BamB	bamB	unreviewed
A0A0P7MBP8	A0A0P7MBP8_ECOLX	Phage major tail tube protein (Tail protein)		unreviewed
A0A1M0PSJ8	A0A1M0PSJ8_ECOLX	DUF977 family protein (Hypothetical protein) (Putative prophage protein)		unreviewed
A0A2K4PE48	A0A2K4PE48_ECOLX	Probable RNA 2'-phosphotransferase (EC 2.7.1.-)	kptA	unreviewed
A0A6D0DB30	A0A6D0DB30_ECOLX	Acid-resistance protein HdeD (HdeD family acid-resistance protein)	hdeD	unreviewed
A0A0C2K8P5	A0A0C2K8P5_ECOLX	Cell envelope integrity protein TolA (Hypothetical protein) (Protein TolA) (TolA protein of prophage)	tolA	unreviewed
C3SEA2	C3SEA2_ECOLX	DUF1435 domain-containing protein (Protein)	yjjZ	unreviewed
A0A0A6SLY8	A0A0A6SLY8_ECOLX	Rhs core protein		unreviewed
A0A061K512	A0A061K512_ECOLX	Glutamate/gamma-aminobutyrate family transporter YjeM (Inner membrane transporter YjeM) (Putative transporter) (Transporter)	yjeM	unreviewed
C3SK82	C3SK82_ECOLX	Homoserine / homoserine lactone efflux transporter (Homoserine transporter) (Homoserine, homoserine lactone and S-methyl-methionine efflux pump) (Homoserine/homoserine lactone efflux protein) (Homoserine/homoserine lactone effulux protein) (Hypothetical protein) (Lysophospholipase L(2)) (RhtB protein)	rhtB	unreviewed
A0A0J2ASI7	A0A0J2ASI7_ECOLX	Branched chain amino acid ABC transporter substrate-binding protein LivJ (Branched-chain amino acid ABC transporter substrate-binding protein) (Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)) (High-affinity branched-chain amino acid ABC transporter substrate-binding protein) (Leu/Ile/Val-binding protein) (Leucine ABC transporter subunit substrate-binding protein LivK) (Leucine transporter subunit) (LivJ protein)	livJ	unreviewed
A0A6D0C5M7	A0A6D0C5M7_ECOLX	Carnitinyl-CoA dehydratase (EC 4.2.1.149) (Crotonobetainyl-CoA hydratase)	caiD	unreviewed
A0A066RAB2	A0A066RAB2_ECOLX	Class II holin family protein (Holin) (Lysis protein S) (Phage lysis protein) (Putative lysis protein S)		unreviewed
A0A1M0WX67	A0A1M0WX67_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A061L4V8	A0A061L4V8_ECOLX	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase (PRPn C-P lyase) (EC 4.7.1.1)	phnJ	unreviewed
A0A2I1NQI3	A0A2I1NQI3_ECOLX	Type I toxin-antitoxin system Ibs family toxin		unreviewed
A0A2X5H9S5	A0A2X5H9S5_ECOLX	Primosomal protein 1 (Primosomal protein I)	dnaT	unreviewed
W8TTL3	W8TTL3_ECOLX	FCD domain-containing protein (GntR family transcriptional regulator) (Hypothetical protein) (Putative HTH-type transcriptional regulator LgoR) (Transcriptional activator for L-galactonate catabolism) (Transcriptional regulator NanR,Transcriptional regulators,phosphonate utilization associated transcriptional regulator,Bacterial regulatory proteins, gntR family) (YjjMN operon transcriptional activator)	lgoR	unreviewed
E2QLV8	E2QLV8_ECOLX	DUF333 domain-containing protein (Hemolysin,Domain of uncharacterized function (DUF333)) (Hypothetical protein) (Lipoprotein) (Protein) (Putative cytoplasmic protein) (Putative lipoprotein)	ydbJ	unreviewed
J7R818	J7R818_ECOLX	FhlA_1 protein (Formate hydrogen-lyase transcriptional activator for fdhF, hyc and hyp operons) (Formate hydrogenlyase transcriptional activator) (EC 4.6.1.1) (Formate hydrogenlyase transcriptional activator FhlA) (Formate hydrogenlyase transcriptional activator FlhA) (Hypothetical protein) (Transcriptional regulator) (Transcriptional regulator FhlA)	fhlA	unreviewed
A0A0B1MUA2	A0A0B1MUA2_ECOLX	Cytosine-specific methyltransferase (EC 2.1.1.37)	dcm_2	unreviewed
J7R7G1	J7R7G1_ECOLX	Chaperone protein ClpB	clpB	unreviewed
A0A0B0VZK3	A0A0B0VZK3_ECOLX	Invasion protein (Type III secretion system protein)		unreviewed
A0A5K1RSB0	A0A5K1RSB0_ECOLX	Uncharacterized protein (Fragment)		unreviewed
Q9K301	Q9K301_ECOLX	Protein TraJ	traJ	unreviewed
A0A024L4K7	A0A024L4K7_ECOLX	AsnB protein (Asparagine synthase B) (Asparagine synthetase) (Asparagine synthetase B) (EC 6.3.5.4) (Asparagine synthetase B [glutamine-hydrolyzing])	asnB	unreviewed
A0A090HP65	A0A090HP65_ECOLX	Toxin of the YafQ-DinJ toxin-antitoxin system (Translation inhibitor toxin of toxin-antitoxin pair YafQ/DinJ) (Type II toxin-antitoxin system mRNA interferase toxin YafQ) (mRNA interferase YafQ) (EC 3.1.-.-) (mRNA interferase toxin of toxin-antitoxin pair YafQ/DinJ)	yafQ	unreviewed
A0A3L5JQ47	A0A3L5JQ47_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
W8T9Q2	W8T9Q2_ECOLX	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	rdgB	unreviewed
A0A0N8ISD5	A0A0N8ISD5_ECOLX	DUF2513 domain-containing protein		unreviewed
A0A0L1CB37	A0A0L1CB37_ECOLX	Multiple antibiotic resistance protein (Multiple antibiotic resistance protein MarB)	marB	unreviewed
W8T990	W8T990_ECOLX	Protein YebF	yebF	unreviewed
C3TEB2	C3TEB2_ECOLX	30S ribosomal protein S5 alanine N-acetyltransferase (Alanine acetyltransferase) (Ribosomal N-acetyltransferase YdaF) (EC 2.3.1.-) (Ribosomal N-acetyltransferase YdaF,ribosomal-protein-S5-alanine N-acetyltransferase,pseudaminic acid biosynthesis N-acetyl transferase,Acetyltransferase (GNAT) family) (Ribosomal-protein-S5-alanine N-acetyltransferase) (Ribosomal-protein-S5p-alanine acetyltransferase) (Ribosomal-protein-alanine N-acetyltransferase RimJ) (YdaF protein)	rimJ	unreviewed
C3TFJ2	C3TFJ2_ECOLX	Acylphosphatase (EC 3.6.1.7) (Acylphosphate phosphohydrolase)	yccX	unreviewed
A0A6N8M874	A0A6N8M874_ECOLX	Phosphate propanoyltransferase (EC 2.3.1.222)	pduL	unreviewed
A0A0Q2ZIB9	A0A0Q2ZIB9_ECOLX	AlpA family transcriptional regulator (DNA-binding protein)		unreviewed
A0A241QYF0	A0A241QYF0_ECOLX	Putative membrane protein insertion efficiency factor	yidD	unreviewed
A0A6D0DBA8	A0A6D0DBA8_ECOLX	DUF3800 domain-containing protein		unreviewed
W8T0I8	W8T0I8_ECOLX	DUF1311 domain-containing protein (Lysozyme inhibitor LprI family protein) (Protein)	yecT	unreviewed
A0A066QG29	A0A066QG29_ECOLX	DedA family protein (Hypothetical protein) (Inner membrane protein) (Inner membrane protein YqaA) (Membrane protein)	yqaA	unreviewed
W8SWR0	W8SWR0_ECOLX	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (Anaerobic G-3-P dehydrogenase subunit B) (Anaerobic G3Pdhase B) (EC 1.1.5.3)	glpB	unreviewed
A0A1D3KMK3	A0A1D3KMK3_ECOLX	DNA-binding protein (Putative DNA-binding protein)		unreviewed
W8T531	W8T531_ECOLX	Cold shock-like protein CspD	cspD	unreviewed
A0A037YIT8	A0A037YIT8_ECOLX	DUF1307 domain-containing protein (Lipoprotein) (Lipoprotein yehR) (Putative lipoprotein) (Putative lipoprotein YehR) (YehR family lipoprotein)	yehR	unreviewed
C3SGP2	C3SGP2_ECOLX	Anaerobic C4-dicarboxylate transporter	dcuB_2	unreviewed
A0A3K2P5V3	A0A3K2P5V3_ECOLX	Uncharacterized protein	ymjD	unreviewed
A0A066RPL3	A0A066RPL3_ECOLX	Formate hydrogenlyase subunit 4 (Formate hydrogenlyase subunit HycD) (Hydrogenase 3 membrane subunit) (EC 1.-.-.-) (Hydrogenase 3, membrane subunit)	hycD	unreviewed
A0A024LC48	A0A024LC48_ECOLX	D-xylose ABC transporter substrate-binding protein (D-xylose ABC transporter, D-xylose-binding protein) (EC 3.6.3.17) (D-xylose transporter subunit) (D-xylose transporter subunit XylF) (D-xylose-binding periplasmic protein)	xylF	unreviewed
A0A024LCC9	A0A024LCC9_ECOLX	2-dehydro-3-deoxygalactonokinase (2-keto-3-deoxy-galactonokinase,2-keto-3-deoxy-galactonokinase) (2-oxo-3-deoxygalactonate kinase) (EC 2.7.1.58)	dgoK	unreviewed
A0A066QG17	A0A066QG17_ECOLX	Glycine betaine transporter membrane protein (Glycine betaine/L-proline ABC transporter permease) (Glycine betaine/L-proline ABC transporter permease ProW) (Glycine betaine/proline ABC transporter permease) (Glycine betaine/proline betaine transport system permease protein ProW) (Glycine/betaine ABC transporter permease) (Hypothetical protein) (Proline/betaine ABC transporter permease ProW) (Proline/glycine betaine ABC transporter permease ProW)	proW	unreviewed
C3SRQ7	C3SRQ7_ECOLX	Ribonuclease G	rng	unreviewed
C3SH87	C3SH87_ECOLX	Cytochrome c nitrite reductase Fe-S protein (EC 1.7.2.2) (Formate-dependent nitire reductase subunit NrfC) (Formate-dependent nitrite reductase) (Formate-dependent nitrite reductase 4Fe4S subunit) (Formate-dependent nitrite reductase Fe-S centers) (Formate-dependent nitrite reductase NrfC) (Formate-dependent nitrite reductase subunit NrfC) (Hypothetical protein) (Protein NrfC) (Putative ferredoxin-like protein YdhX)	nrfC	unreviewed
C1J8Q6	C1J8Q6_ECOLX	Endonuclease (Micrococcal nuclease (Thermonuclease)) (ParB protein) (Putative nuclease, YeaH) (Thermonuclease) (EC 3.1.31.1) (Thermonuclease family protein) (YigB)	parB	unreviewed
A0A061K097	A0A061K097_ECOLX	Formate hydrogenlyase transcriptional activator (Formate hydrogenlyase transcriptional activator FhlA) (Formate hydrogenlyase transcriptional activator FlhA) (Transcriptional regulator) (Transcriptional regulator FhlA)	flhA	unreviewed
J7QSQ9	J7QSQ9_ECOLX	Colanic acid exporter (Lipopolysaccharide biosynthesis protein) (M-antigen undecaprenyl disphosphate flippase) (Probable export protein)	wzxC	unreviewed
J7R7C0	J7R7C0_ECOLX	Aldose 1-epimerase (EC 5.1.3.3) (GalM_1 protein) (Mutarotase superfamily protein) (Mutarotase superfamily protein, YphB family) (Putative aldose 1-epimerase)	yphB	unreviewed
E2QLW2	E2QLW2_ECOLX	Hypothetical protein (Lipoprotein) (Putative lipoprotein) (Uncharacterized protein ynbE probable lipoprotein STY1424) (YnbE family lipoprotein)	ynbE	unreviewed
A0A828JFE7	A0A828JFE7_ECOLX	DUF4942 domain-containing protein		unreviewed
C3SNI7	C3SNI7_ECOLX	C4-dicarboxylate transport protein	dctA	unreviewed
A0A6D0D600	A0A6D0D600_ECOLX	Sensor protein (EC 2.7.13.3) (Fragment)	pcoS	unreviewed
Q8KU24	Q8KU24_ECOLX	IbrA (Immunoglobulin-binding regulator) (Phosphoadenosine phosphosulfate reductase)	ibrA	unreviewed
A0A094XYC9	A0A094XYC9_ECOLX	Putative purine permease RutG (Putative pyrimidine permease RutG) (Pyrimidine permease) (Pyrimidine permease RutG) (Pyrimidine transporter) (Pyrimidine utilization transport protein G) (RutG protein) (Transporter)	rutG	unreviewed
J7R0K2	J7R0K2_ECOLX	Hypothetical protein		unreviewed
A0A377MU80	A0A377MU80_ECOLX	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glk	unreviewed
A0A3Y5KQM9	A0A3Y5KQM9_ECOLX	Phosphoenolpyruvate--glycerone phosphotransferase (EC 2.7.1.121)	dhaM	unreviewed
A0A6N9MXI8	A0A6N9MXI8_ECOLX	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	bacA	unreviewed
C3SJZ2	C3SJZ2_ECOLX	Acetyl-CoA transferase (FMN reductase) (EC 1.16.1.3) (EC 1.5.1.-) (EC 1.5.1.29) (Ferrisiderophore reductase) (EC 1.6.8.-) (NAD(P)H-flavin reductase) (EC 1.5.1.41) (NAD(P)H-flavin reductase,FMN reductase,NADH:ubiquinone oxidoreductase, Na( )-translocating, F subunit,Oxidoreductase NAD-binding domain) (NAD(P)H-flavin reductase,FMN reductase,NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit,Oxidoreductase NAD-binding domain) (Riboflavin reductase [NAD(P)H] / FMN reductase)	fre	unreviewed
B1VCC8	B1VCC8_ECOLX	Arginine repressor	ArgR	unreviewed
E2QP02	E2QP02_ECOLX	DUF1282 domain-containing protein (Hypothetical protein) (Inner membrane protein) (Membrane protein) (Putative inner membrane protein) (YIP1 family protein) (Yip1 family inner membrane protein) (inner membrane protein YohC)	yohC	unreviewed
A0A061KEG4	A0A061KEG4_ECOLX	CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26) (CDP-diacylglycerol phosphatidylhydrolase) (CDP-diglyceride hydrolase)	cdh	unreviewed
A0A2X2Z816	A0A2X2Z816_ECOLX	Antitermination protein (Lambdoid prophage Qin antitermination protein Q-like protein)		unreviewed
W8T1Z9	W8T1Z9_ECOLX	DNA-binding transcriptional activator (Hypothetical protein) (Phage shock protein) (Phage shock protein operon transcriptional activator) (Psp operon transcriptional activator) (EC 6.6.1.1) (Psp operon transcriptional activator PspF) (PspF protein) (Transcriptional regulator)	pspF	unreviewed
A0A6D0C6R5	A0A6D0C6R5_ECOLX	ComEC family protein		unreviewed
A0A6D0CZT6	A0A6D0CZT6_ECOLX	Transcriptional regulator EbgR	ebgR	unreviewed
C3SSJ2	C3SSJ2_ECOLX	FIG004454: RNA binding protein (Hypothetical protein) (Putative RNA-binding protein) (RNA binding protein associated with pre-50S ribosomal subunits) (RNA-binding protein) (RNA-binding protein YhbY) (Ribosome assembly RNA-binding protein YhbY) (YhbY protein)	yhbY	unreviewed
C3SM87	C3SM87_ECOLX	DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	rpoZ	unreviewed
A0A6D0BQ82	A0A6D0BQ82_ECOLX	Endonuclease 8 (DNA glycosylase/AP lyase Nei) (EC 3.2.2.-) (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase Nei) (Endonuclease VIII)	nei	unreviewed
E2QMD9	E2QMD9_ECOLX	Cell division inhibition protein (Cell division inhibition protein DicB) (DicB family protein) (DicB protein) (Division inhibition protein) (Hypothetical protein) (Phage cell division inhibition protein) (Qin prophage cell division inhibition protein) (division inhibition protein DicB)	dicB	unreviewed
W8SVE9	W8SVE9_ECOLX	Conserved protein, DUF2491 family (DUF2491 domain-containing protein) (DUF2491 family protein) (Protein of uncharacterized function (DUF2491)) (YjfK family protein)	yjfK	unreviewed
J7R0D8	J7R0D8_ECOLX	7,8-dihydro-8-oxoguanine-triphosphatase (EC 3.6.1.-) (7,8-dihydro-8-oxoguanine-triphosphatase, prefers dGTP, causes AT-GC transversions) (8-oxo-dGTP diphosphatase) (8-oxo-dGTP diphosphatase MutT) (EC 3.6.1.55) (Nucleoside triphosphate hydrolase) (Nucleoside triphosphate pyrophosphohydrolase) (dGTP-preferring nucleoside triphosphate pyrophosphohydrolase)	mutT	unreviewed
A0A241QLE7	A0A241QLE7_ECOLX	Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme (Aminotransferase class V-fold PLP-dependent enzyme)		unreviewed
A0A241QQQ7	A0A241QQQ7_ECOLX	SirB family protein (Transcriptional regulator)	sirB2	unreviewed
Q8VR51	Q8VR51_ECOLX	Insertion element IS6110 uncharacterized 12.0 kDa protein (Mobile element protein) (Putative transposition protein) (TnpE-like protein) (Transposase IS629 ORF A, IS3 family, IS51 group) (Transposase IS629, ORF A putative) (Transposase ORF A, IS629, IS3 family) (Transposase ORFA of IS629, IS3 family, IS51 group) (Transposase ORFA, IS629, IS3 family) (Transposase of IS629)	orfA	unreviewed
A0A0A2RF47	A0A0A2RF47_ECOLX	Serine/threonine protein kinase		unreviewed
A0A2I8SFJ1	A0A2I8SFJ1_ECOLX	Nitrate reductase subunit beta (EC 1.7.99.4)	narH	unreviewed
A0A061KWG2	A0A061KWG2_ECOLX	Glucarate dehydratase (EC 4.2.1.40)	gudD	unreviewed
A0A093DKI3	A0A093DKI3_ECOLX	Hydrolase (EC 3.1.8.1) (Phosphotriesterase homology protein) (Phosphotriesterase-like protein) (Phosphotriesterase-related protein)	php	unreviewed
A0A6N8MDG4	A0A6N8MDG4_ECOLX	Uncharacterized protein		unreviewed
E0WGZ2	E0WGZ2_ECOLX	Thiol:disulfide interchange protein	trbB	unreviewed
C3TCS7	C3TCS7_ECOLX	Nitrate reductase (quinone) (EC 1.7.5.1)	narG	unreviewed
Q3HSD9	Q3HSD9_ECOLX	Molecular chaperone (Peptidyl-prolyl cis-trans isomerase) (Peptidyl-prolyl cis-trans isomerase D) (Peptidyl-prolyl cis-trans isomerase D,periplasmic folding chaperone,nitrogen fixation protein NifM,PPIC-type PPIASE domain) (Peptidyl-prolyl cis-trans isomerase PpiD) (Peptidyl-prolyl isomerase) (Peptidylprolyl isomerase) (EC 5.2.1.8) (Periplasmic folding helper protein) (PpiD protein) (Protease maturation protein)	ppiD	unreviewed
A0A086TU37	A0A086TU37_ECOLX	Methyltransferase (tRNA (Adenine(37)-N6)-methyltransferase) (tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO) (tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase)	tsaA	unreviewed
A0A0K4UL01	A0A0K4UL01_ECOLX	Protein FixC	ygcN	unreviewed
Q7BT56	Q7BT56_ECOLX	AAA family ATPase (Bacterial TniB family protein) (TniB) (TniB family NTP-binding protein) (TniBDelta1) (Transposase) (Transposition protein) (Transposition protein TniB) (Truncated TniB)	tniBdelta1	unreviewed
