Entry	Entry name	Protein names	Gene names  (primary )	Status
W1EPB7	W1EPB7_KLEPN	Gluconate permease		unreviewed
W1EF90	W1EF90_KLEPN	Propanediol dehydratase large subunit (EC 4.2.1.28)		unreviewed
W1EKB8	W1EKB8_KLEPN	Na+/H+ antiporter		unreviewed
W1EI10	W1EI10_KLEPN	Catalyzes the cleavage of p-aminobenzoyl-glutamate to p-aminobenzoate and glutamate,subunit A		unreviewed
W1EK45	W1EK45_KLEPN	Uncharacterized protein		unreviewed
W1EQP1	W1EQP1_KLEPN	Uncharacterized protein		unreviewed
W1EK24	W1EK24_KLEPN	GCN5-related N-acetyltransferase		unreviewed
W1EN94	W1EN94_KLEPN	Glycerol uptake facilitator protein		unreviewed
W1EEQ5	W1EEQ5_KLEPN	Replicative DNA helicase (EC 3.6.1.-)		unreviewed
W1EIW7	W1EIW7_KLEPN	Glutathione-regulated potassium-efflux system protein KefC		unreviewed
W1ELE1	W1ELE1_KLEPN	Putative cytoplasmic protein		unreviewed
W1EKR7	W1EKR7_KLEPN	Beta-mannosidase (EC 3.2.1.25)		unreviewed
W1EJE2	W1EJE2_KLEPN	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)		unreviewed
W1ELF4	W1ELF4_KLEPN	Putative receptor		unreviewed
W1EH03	W1EH03_KLEPN	Response regulator receiver:Transcriptional regulatory protein-like		unreviewed
W1EL22	W1EL22_KLEPN	Uncharacterized protein		unreviewed
W1ENE8	W1ENE8_KLEPN	Putative inner membrane protein		unreviewed
W1ET44	W1ET44_KLEPN	HNHc domain-containing protein		unreviewed
W1EBR4	W1EBR4_KLEPN	Uncharacterized protein		unreviewed
W1ENN1	W1ENN1_KLEPN	Uncharacterized protein		unreviewed
W1ENL6	W1ENL6_KLEPN	Phosphofructokinase		unreviewed
W1ELS2	W1ELS2_KLEPN	Uncharacterized protein YtfN		unreviewed
W1EB59	W1EB59_KLEPN	Beta sliding clamp		unreviewed
W1ES30	W1ES30_KLEPN	Outer membrane protein assembly factor BamE	bamE	unreviewed
W1EFF8	W1EFF8_KLEPN	Uncharacterized protein		unreviewed
W1ENI5	W1ENI5_KLEPN	Putative amino acid permease		unreviewed
W1EEB3	W1EEB3_KLEPN	Uncharacterized protein		unreviewed
W1EQM2	W1EQM2_KLEPN	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)		unreviewed
W1ECK7	W1ECK7_KLEPN	Putrescine importer		unreviewed
W1EJJ3	W1EJJ3_KLEPN	Uncharacterized protein		unreviewed
W1EJQ6	W1EJQ6_KLEPN	Uncharacterized protein		unreviewed
W1EHC1	W1EHC1_KLEPN	Methylenetetrahydrofolate dehydrogenase (NADP+) / Methenyltetrahydrofolate cyclohydrolase (EC 1.5.1.5) (EC 3.5.4.9)		unreviewed
W1ECQ4	W1ECQ4_KLEPN	Glucosamine_iso domain-containing protein		unreviewed
W1EGK1	W1EGK1_KLEPN	Transcriptional regulator, LysR family		unreviewed
W1EG08	W1EG08_KLEPN	LysR-family transcriptional regulator		unreviewed
W1EM08	W1EM08_KLEPN	Glucose-1-phosphatase (EC 3.1.3.10)		unreviewed
W1EER6	W1EER6_KLEPN	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)		unreviewed
W1EIX1	W1EIX1_KLEPN	L-ribulose-5-phosphate 4-epimerase UlaF (L-ascorbate utilization protein F) (EC 5.1.3.4)		unreviewed
W1EIG3	W1EIG3_KLEPN	Ferric reductase		unreviewed
W1EQ03	W1EQ03_KLEPN	LysR family transcriptional regulator STM3121		unreviewed
W1EEM0	W1EEM0_KLEPN	Putative membrane protein		unreviewed
W1EKS1	W1EKS1_KLEPN	Putative integral membrane transport protein		unreviewed
W1EFB0	W1EFB0_KLEPN	4-hydroxybenzoate transporter		unreviewed
W1EIR2	W1EIR2_KLEPN	Protein ApaG	apaG	unreviewed
W1EEG0	W1EEG0_KLEPN	Maltose O-acetyltransferase (EC 2.3.1.79)		unreviewed
W1EL70	W1EL70_KLEPN	Protein containing domains DUF403		unreviewed
W1EGY5	W1EGY5_KLEPN	Oxidoreductase, aldo/keto reductase family		unreviewed
W1EJU3	W1EJU3_KLEPN	Lipid A acylation protein PagP,palmitoyltransferase		unreviewed
W1EJQ2	W1EJQ2_KLEPN	FIG139552: Putative protease		unreviewed
W1EMV6	W1EMV6_KLEPN	2-oxoglutarate reductase (EC 1.1.1.399) (EC 1.1.1.95) (D-3-phosphoglycerate dehydrogenase)		unreviewed
W1EPS8	W1EPS8_KLEPN	PapC_C domain-containing protein		unreviewed
W1EGK0	W1EGK0_KLEPN	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)		unreviewed
W1EKK0	W1EKK0_KLEPN	Uncharacterized protein		unreviewed
W1EDD8	W1EDD8_KLEPN	Glutamine ABC transporter, periplasmic glutamine-binding protein (TC 3.A.1.3.2)		unreviewed
W1EQ67	W1EQ67_KLEPN	Uncharacterized protein		unreviewed
W1EGT2	W1EGT2_KLEPN	Rhamnogalacturonides degradation protein RhiN		unreviewed
W1EQ86	W1EQ86_KLEPN	Magnesium and cobalt efflux protein CorC		unreviewed
W1EJ84	W1EJ84_KLEPN	5-methylthioribose kinase (EC 2.7.1.100)		unreviewed
W1ENX7	W1ENX7_KLEPN	Lactoylglutathione lyase and related lyases		unreviewed
W1EJ35	W1EJ35_KLEPN	2-aminoethylphosphonate ABC transporter permease protein I (TC 3.A.1.9.1)		unreviewed
W1EKJ6	W1EKJ6_KLEPN	Permease IIC component		unreviewed
W1EHK3	W1EHK3_KLEPN	Uncharacterized protein		unreviewed
W1ELG7	W1ELG7_KLEPN	Corresponds to STY2919 from Accession AL513382: Salmonella typhi CT18		unreviewed
W1EGX7	W1EGX7_KLEPN	Trigger factor		unreviewed
W1EGP4	W1EGP4_KLEPN	Mobile element protein		unreviewed
W1EMC5	W1EMC5_KLEPN	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)		unreviewed
W1EEG5	W1EEG5_KLEPN	Transcription repressor of multidrug efflux pump acrAB operon, TetR (AcrR) family		unreviewed
W1EFY8	W1EFY8_KLEPN	Benzoate 1,2-dioxygenase, ferredoxin reductase component		unreviewed
W1EQB8	W1EQB8_KLEPN	Dehydrogenases with different specificities (Related to short-chain alcohol dehydrogenases)		unreviewed
W1EIH4	W1EIH4_KLEPN	Uncharacterized protein		unreviewed
W1EJF8	W1EJF8_KLEPN	Lysophospholipase L2 (EC 3.1.1.5)		unreviewed
W1EMI6	W1EMI6_KLEPN	Choline-glycine betaine transporter		unreviewed
W1EP56	W1EP56_KLEPN	Uncharacterized protein		unreviewed
W1EK56	W1EK56_KLEPN	DNA recombination protein RmuC		unreviewed
W1EHR4	W1EHR4_KLEPN	Enoyl-CoA hydratase / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase / 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxybutyryl-CoA epimerase (EC 1.1.1.35) (EC 4.2.1.17) (EC 5.1.2.3) (EC 5.3.3.8)		unreviewed
W1EG17	W1EG17_KLEPN	Glycerol uptake facilitator protein		unreviewed
W1ECU7	W1ECU7_KLEPN	Polysaccharide deacetylase		unreviewed
W1EMM3	W1EMM3_KLEPN	Respiratory nitrate reductase beta chain (EC 1.7.99.4)		unreviewed
W1EPG3	W1EPG3_KLEPN	Cell division protein ZipA		unreviewed
W1ESU6	W1ESU6_KLEPN	Cell division protein FtsX		unreviewed
W1EG86	W1EG86_KLEPN	Mobile element protein		unreviewed
W1EJ82	W1EJ82_KLEPN	DNA polymerase III chi subunit (EC 2.7.7.7)		unreviewed
W1EMG4	W1EMG4_KLEPN	tRNA proofreading protein STM4549		unreviewed
W1ECI5	W1ECI5_KLEPN	30S ribosomal protein S5		unreviewed
W1EAY9	W1EAY9_KLEPN	L-arabinose-binding periplasmic protein AraF (TC 3.A.1.2.2)		unreviewed
W1EMG7	W1EMG7_KLEPN	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.-)		unreviewed
W1EFA8	W1EFA8_KLEPN	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)		unreviewed
W1EJ58	W1EJ58_KLEPN	Phenylacetate-CoA oxygenase, PaaI subunit		unreviewed
W1EFE0	W1EFE0_KLEPN	62kDa structural protein		unreviewed
W1EGG3	W1EGG3_KLEPN	Uncharacterized protein		unreviewed
W1EKP7	W1EKP7_KLEPN	Anaerobic C4-dicarboxylate transporter		unreviewed
W1EEA7	W1EEA7_KLEPN	Aldo-keto reductase		unreviewed
W1EKA8	W1EKA8_KLEPN	Gluconolactonase (EC 3.1.1.17)		unreviewed
W1EME1	W1EME1_KLEPN	Probable Co/Zn/Cd efflux system membrane fusion protein		unreviewed
W1ECK9	W1ECK9_KLEPN	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel		unreviewed
W1EEP2	W1EEP2_KLEPN	Uncharacterized protein		unreviewed
W1ECQ9	W1ECQ9_KLEPN	Phosphate transport system permease protein PstA		unreviewed
W1EJQ9	W1EJQ9_KLEPN	FIG136845: Rhodanese-related sulfurtransferase		unreviewed
W1EKG3	W1EKG3_KLEPN	Mobile element protein		unreviewed
W1ECJ6	W1ECJ6_KLEPN	50S ribosomal protein L29	rpmC	unreviewed
W1ECR3	W1ECR3_KLEPN	Probable intracellular septation protein A		unreviewed
W1EIE9	W1EIE9_KLEPN	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)		unreviewed
W1EJB3	W1EJB3_KLEPN	PTS system, cellobiose-specific IIA component (EC 2.7.1.69)		unreviewed
W1EJZ0	W1EJZ0_KLEPN	Transketolase, N-terminal section (EC 2.2.1.1)		unreviewed
W1ECZ7	W1ECZ7_KLEPN	Uncharacterized protein		unreviewed
W1EIJ8	W1EIJ8_KLEPN	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)		unreviewed
W1EPN8	W1EPN8_KLEPN	50S ribosomal protein L28		unreviewed
W1ELX0	W1ELX0_KLEPN	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)		unreviewed
W1EMW7	W1EMW7_KLEPN	SIR2_2 domain-containing protein		unreviewed
W1ECT1	W1ECT1_KLEPN	Salicylate hydroxylase (EC 1.14.13.1)		unreviewed
W1EF88	W1EF88_KLEPN	Aspartate carbamoyltransferase regulatory chain	pyrI	unreviewed
W1EHA9	W1EHA9_KLEPN	Uncharacterized protein		unreviewed
W1EDZ2	W1EDZ2_KLEPN	Uncharacterized protein		unreviewed
W1EFT0	W1EFT0_KLEPN	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	lipB	unreviewed
W1EJH0	W1EJH0_KLEPN	Catalyzes the cleavage of p-aminobenzoyl-glutamate to p-aminobenzoate and glutamate,subunit A		unreviewed
W1EJ34	W1EJ34_KLEPN	Uncharacterized protein		unreviewed
W1EHP0	W1EHP0_KLEPN	Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4) (Penicillin-binding protein 2) (PBP-2)	mrdA	unreviewed
W1EH44	W1EH44_KLEPN	23S rRNA (Uracil-5-)-methyltransferase RumA (EC 2.1.1.-)		unreviewed
W1EJS4	W1EJS4_KLEPN	Mobile element protein		unreviewed
W1ECH5	W1ECH5_KLEPN	PTS system, fructose-specific IIB component / PTS system, fructose-specific IIC component (EC 2.7.1.69)		unreviewed
W1EP36	W1EP36_KLEPN	Cobalt-zinc-cadmium resistance protein CzcA Cation efflux system protein CusA		unreviewed
W1ECK3	W1ECK3_KLEPN	PTS system, cellobiose-specific IIB component (EC 2.7.1.69)		unreviewed
W1EDN2	W1EDN2_KLEPN	Elongation factor P-like protein		unreviewed
W1EJV0	W1EJV0_KLEPN	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)		unreviewed
W1EE29	W1EE29_KLEPN	Mobile element protein		unreviewed
W1EKB1	W1EKB1_KLEPN	Putative inner membrane protein		unreviewed
W1EEN8	W1EEN8_KLEPN	Hemolysin		unreviewed
W1EHV8	W1EHV8_KLEPN	Transcriptional regulatory protein YciT		unreviewed
W1EMD5	W1EMD5_KLEPN	Probable regulatory protein STY1856		unreviewed
W1EAV0	W1EAV0_KLEPN	Histidine kinase (EC 2.7.13.3)		unreviewed
W1EBM8	W1EBM8_KLEPN	21 kDa hemolysin		unreviewed
W1ELJ6	W1ELJ6_KLEPN	Uncharacterized protein		unreviewed
W1EMS0	W1EMS0_KLEPN	Uncharacterized protein		unreviewed
W1EFK6	W1EFK6_KLEPN	RelB/StbD replicon stabilization protein (Antitoxin to RelE/StbE)		unreviewed
W1EGI0	W1EGI0_KLEPN	Uncharacterized protein		unreviewed
W1EMU7	W1EMU7_KLEPN	Putative fimbrial-like protein		unreviewed
W1EB39	W1EB39_KLEPN	Uncharacterized protein		unreviewed
W1EC68	W1EC68_KLEPN	Uncharacterized protein		unreviewed
W1EM50	W1EM50_KLEPN	Uncharacterized protein		unreviewed
W1EQJ6	W1EQJ6_KLEPN	Uncharacterized protein		unreviewed
W1ETR5	W1ETR5_KLEPN	Putative transcriptional regulator		unreviewed
W1ETM0	W1ETM0_KLEPN	RNA polymerase sigma factor RpoS (Sigma S) (Sigma-38)	rpoS	unreviewed
W1EDR3	W1EDR3_KLEPN	UPF0438 protein YifE		unreviewed
W1EGV9	W1EGV9_KLEPN	Primosomal protein I		unreviewed
W1EDJ1	W1EDJ1_KLEPN	IncF plasmid conjugative transfer DNA-nicking and unwinding protein TraI		unreviewed
W1EEY2	W1EEY2_KLEPN	Di-and tricarboxylate transporters		unreviewed
W1EIN4	W1EIN4_KLEPN	Ascorbate-specific PTS system, EIIA component (EC 2.7.1.-)		unreviewed
W1EDT4	W1EDT4_KLEPN	Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2)		unreviewed
W1EE16	W1EE16_KLEPN	Methionyl-tRNA formyltransferase (EC 2.1.2.9)		unreviewed
W1EHL6	W1EHL6_KLEPN	Sodium-solute symporter, putative		unreviewed
W1EK27	W1EK27_KLEPN	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129)		unreviewed
W1EQJ0	W1EQJ0_KLEPN	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases		unreviewed
W1EMZ3	W1EMZ3_KLEPN	Molybdopterin binding motif, CinA N-terminal domain / C-terminal domain of CinA type E		unreviewed
W1EMS6	W1EMS6_KLEPN	Glutamate Aspartate periplasmic binding protein GltI (TC 3.A.1.3.4)		unreviewed
W1ER34	W1ER34_KLEPN	Putative cytoplasmic protein		unreviewed
W1EML6	W1EML6_KLEPN	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)		unreviewed
W1EA73	W1EA73_KLEPN	Cobalt/zinc/cadmium efflux RND transporter,membrane fusion protein, CzcB family		unreviewed
W1EP84	W1EP84_KLEPN	Putative membrane protein		unreviewed
W1EGQ2	W1EGQ2_KLEPN	Uncharacterized protein ImpA		unreviewed
W1EDF9	W1EDF9_KLEPN	Binding-protein-dependent transport systems inner membrane component		unreviewed
W1EN64	W1EN64_KLEPN	Aminoglycoside 3'-phosphotransferase 2 @ Streptomycin 3'-kinase StrB (EC 2.7.1.87) (EC 2.7.1.95)		unreviewed
W1ELT3	W1ELT3_KLEPN	Protease II (EC 3.4.21.83)		unreviewed
W1EH05	W1EH05_KLEPN	Uncharacterized protein		unreviewed
W1EPD6	W1EPD6_KLEPN	Uncharacterized protein		unreviewed
W1ELN4	W1ELN4_KLEPN	Formate dehydrogenase N alpha subunit @ selenocysteine-containing (EC 1.2.1.2)		unreviewed
W1EES4	W1EES4_KLEPN	Copper resistance protein D		unreviewed
W1ENE1	W1ENE1_KLEPN	Glycerate kinase (EC 2.7.1.31)		unreviewed
W1ELU1	W1ELU1_KLEPN	Bacteriophage tail sheath protein		unreviewed
W1ERA4	W1ERA4_KLEPN	Uncharacterized protein		unreviewed
W1EKV6	W1EKV6_KLEPN	Ascorbate-specific PTS system, EIIC component		unreviewed
W1EF97	W1EF97_KLEPN	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)		unreviewed
W1ELF3	W1ELF3_KLEPN	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)		unreviewed
W1ET59	W1ET59_KLEPN	Mobile element protein		unreviewed
W1EMI7	W1EMI7_KLEPN	Putative dopa decarboxylase protein remnant		unreviewed
W1EKG1	W1EKG1_KLEPN	Protein-N(5)-glutamine methyltransferase PrmC,methylates polypeptide chain release factors RF1 and RF2		unreviewed
W1ETZ2	W1ETZ2_KLEPN	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III)		unreviewed
W1EMP2	W1EMP2_KLEPN	Transcriptional regulatory protein CitB, DpiA		unreviewed
W1EI88	W1EI88_KLEPN	Uncharacterized protein		unreviewed
W1ELN7	W1ELN7_KLEPN	Protein rarD		unreviewed
W1ELS8	W1ELS8_KLEPN	Probable tonB-dependent receptor yncD		unreviewed
W1EHM6	W1EHM6_KLEPN	FIG005119: putative inner membrane protein		unreviewed
W1ERZ3	W1ERZ3_KLEPN	4-alpha-glucanotransferase (Amylomaltase) (EC 2.4.1.25)		unreviewed
W1EEJ1	W1EEJ1_KLEPN	Adenosylhomocysteinase (EC 3.3.1.1)		unreviewed
W1EF32	W1EF32_KLEPN	Exodeoxyribonuclease III (EC 3.1.11.2)		unreviewed
W1EIS7	W1EIS7_KLEPN	Protein YbgE		unreviewed
W1EI21	W1EI21_KLEPN	LOS biosynthesis enzyme LBGB		unreviewed
W1EKX6	W1EKX6_KLEPN	Phage integrase, Phage P4-associated		unreviewed
W1ENT5	W1ENT5_KLEPN	Transcriptional activator of cad operon		unreviewed
W1ELE8	W1ELE8_KLEPN	Uncharacterized protein		unreviewed
W1ENS2	W1ENS2_KLEPN	Ferredoxin		unreviewed
W1ETG7	W1ETG7_KLEPN	Autoinducer 2-binding protein LsrB		unreviewed
W1ERD5	W1ERD5_KLEPN	Type 1 fimbriae major subunit FimA		unreviewed
W1EHY9	W1EHY9_KLEPN	Uncharacterized protein		unreviewed
W1EFQ3	W1EFQ3_KLEPN	3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-)		unreviewed
W1ENR4	W1ENR4_KLEPN	Uncharacterized protein		unreviewed
W1EMS1	W1EMS1_KLEPN	Uncharacterized protein YidR		unreviewed
W1EL43	W1EL43_KLEPN	NAD(FAD)-utilizing dehydrogenases		unreviewed
W1EE71	W1EE71_KLEPN	Uncharacterized protein		unreviewed
W1EQ19	W1EQ19_KLEPN	Uncharacterized protein		unreviewed
W1EJX8	W1EJX8_KLEPN	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)		unreviewed
W1EHX7	W1EHX7_KLEPN	LysR family transcriptional regulator YnfL		unreviewed
W1EAD2	W1EAD2_KLEPN	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase (EC 2.4.1.325) (4-alpha-L-fucosyltransferase) (TDP-Fuc4NAc:lipid II Fuc4NAc transferase) (Fuc4NAc transferase)	wecF	unreviewed
W1EMB6	W1EMB6_KLEPN	Rtn protein		unreviewed
W1EQ58	W1EQ58_KLEPN	SsrA-binding protein (Small protein B)	smpB	unreviewed
W1EK79	W1EK79_KLEPN	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)		unreviewed
W1EIH7	W1EIH7_KLEPN	Putative inner membrane protein		unreviewed
W1ETN8	W1ETN8_KLEPN	Uncharacterized protein		unreviewed
W1EU14	W1EU14_KLEPN	Multidrug translocase MdfA		unreviewed
W1EHE2	W1EHE2_KLEPN	Gamma-glutamyltranspeptidase (EC 2.3.2.2)		unreviewed
W1EP13	W1EP13_KLEPN	Glycerol dehydratase medium subunit (EC 4.2.1.30)		unreviewed
W1EFY6	W1EFY6_KLEPN	Putative LysR-family transcriptional regulator YbdO		unreviewed
W1EE99	W1EE99_KLEPN	Uncharacterized protein		unreviewed
W1ES21	W1ES21_KLEPN	Histidine ABC transporter, histidine-binding periplasmic protein HisJ (TC 3.A.1.3.1)		unreviewed
W1EP65	W1EP65_KLEPN	Secretion monitor	secM	unreviewed
W1EAA4	W1EAA4_KLEPN	30S ribosomal protein S12	rpsL	unreviewed
W1EPI6	W1EPI6_KLEPN	Transcriptional regulator, LysR family		unreviewed
W1EM36	W1EM36_KLEPN	Protein GrpE (HSP-70 cofactor)	grpE	unreviewed
W1ECH9	W1ECH9_KLEPN	N-acetyltransferase domain-containing protein		unreviewed
W1EM24	W1EM24_KLEPN	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE	unreviewed
W1ECT7	W1ECT7_KLEPN	Outer membrane pore protein E		unreviewed
W1EJ91	W1EJ91_KLEPN	Zinc transport protein ZntB	zntB	unreviewed
W1EB27	W1EB27_KLEPN	Uncharacterized protein		unreviewed
W1EJP2	W1EJP2_KLEPN	Inner membrane protein YejM		unreviewed
W1EPT3	W1EPT3_KLEPN	Uncharacterized protein		unreviewed
W1EHX4	W1EHX4_KLEPN	Probable tonB-dependent receptor yncD		unreviewed
W1EMT1	W1EMT1_KLEPN	DNA-3-methyladenine glycosylase (EC 3.2.2.20)		unreviewed
W1EK16	W1EK16_KLEPN	Two-component system sensor protein Z5692		unreviewed
W1EJU6	W1EJU6_KLEPN	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase (EC 5.3.1.32) (Autoinducer 2-degrading protein LsrG) (AI-2-degrading protein LsrG) (Phospho-(S)-4,5-dihydroxy-2,3-pentanedione isomerase) (Phospho-AI-2 isomerase)	lsrG	unreviewed
W1EFU8	W1EFU8_KLEPN	COG2363		unreviewed
W1EK34	W1EK34_KLEPN	UPF0131 protein YtfP		unreviewed
W1EK92	W1EK92_KLEPN	Ribose operon repressor		unreviewed
W1EA93	W1EA93_KLEPN	Arsenical resistance operon repressor		unreviewed
W1EHJ0	W1EHJ0_KLEPN	Ornithine decarboxylase (EC 4.1.1.17)		unreviewed
W1EFR2	W1EFR2_KLEPN	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)		unreviewed
W1EIW1	W1EIW1_KLEPN	Adenylate cyclase (EC 4.6.1.1)		unreviewed
W1EEW3	W1EEW3_KLEPN	Hydroxymethylpyrimidine ABC transporter,substrate-binding component		unreviewed
W1EMQ8	W1EMQ8_KLEPN	Putative oxidoreductase		unreviewed
W1EME5	W1EME5_KLEPN	Uncharacterized protein		unreviewed
W1EJS3	W1EJS3_KLEPN	Uncharacterized protein		unreviewed
W1EDG3	W1EDG3_KLEPN	IncF plasmid conjugative transfer pilus assembly protein TraV		unreviewed
W1EI17	W1EI17_KLEPN	YaeQ protein		unreviewed
W1EDX6	W1EDX6_KLEPN	Putative threonine efflux protein		unreviewed
W1EJZ5	W1EJZ5_KLEPN	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glk	unreviewed
W1EFS7	W1EFS7_KLEPN	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	nuoN	unreviewed
W1EM54	W1EM54_KLEPN	Uncharacterized protein		unreviewed
W1EMY5	W1EMY5_KLEPN	Putative membrane protein		unreviewed
W1EC19	W1EC19_KLEPN	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14) (UDP-GlcNAc-2-epimerase)	wecB	unreviewed
W1EGY6	W1EGY6_KLEPN	PTS system, cellobiose-specific IIB component (EC 2.7.1.69)		unreviewed
W1EJW4	W1EJW4_KLEPN	Mu-like bacteriophage G protein 2		unreviewed
W1ENV5	W1ENV5_KLEPN	EcoRII-C domain-containing protein		unreviewed
W1EML8	W1EML8_KLEPN	Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)		unreviewed
W1EDW4	W1EDW4_KLEPN	Ribosomal-protein-serine acetyltransferase (EC 2.3.1.-)		unreviewed
W1EEG3	W1EEG3_KLEPN	Membrane protein YciC, linked to IspA		unreviewed
W1EJK1	W1EJK1_KLEPN	16S rRNA (Guanine(966)-N(2))-methyltransferase ## SSU rRNA m(2)G966 (EC 2.1.1.171)		unreviewed
W1EIS6	W1EIS6_KLEPN	Virulence factor VirK		unreviewed
W1ECC5	W1ECC5_KLEPN	50S ribosomal protein L15	rplO	unreviewed
W1EIS1	W1EIS1_KLEPN	Ribosomal RNA small subunit methyltransferase F (EC 2.1.1.178) (16S rRNA m5C1407 methyltransferase) (rRNA (cytosine-C(5)-)-methyltransferase RsmF)	rsmF	unreviewed
W1EPN0	W1EPN0_KLEPN	Uncharacterized protein		unreviewed
W1EDM7	W1EDM7_KLEPN	Iron(III) dicitrate transport system permease protein FecD (TC 3.A.1.14.1)		unreviewed
W1EPS9	W1EPS9_KLEPN	Transcriptional regulator, MarR family		unreviewed
W1ENX2	W1ENX2_KLEPN	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)		unreviewed
W1EIM2	W1EIM2_KLEPN	Hypothetical transcriptional regulator yeeY		unreviewed
W1ELZ9	W1ELZ9_KLEPN	Branched-chain amino acid transport, AzlD		unreviewed
W1EG31	W1EG31_KLEPN	Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH)	rlmH	unreviewed
W1EKH5	W1EKH5_KLEPN	Pyrimidine monooxygenase RutA (EC 1.14.99.46)	rutA	unreviewed
W1EIJ9	W1EIJ9_KLEPN	Oxidoreductase, aldo/keto reductase family		unreviewed
W1EIX8	W1EIX8_KLEPN	Maltose/maltodextrin ABC transporter, permease protein MalF		unreviewed
W1EAS9	W1EAS9_KLEPN	Uncharacterized protein		unreviewed
W1ER96	W1ER96_KLEPN	Putative 2-component sensor protein		unreviewed
W1EN56	W1EN56_KLEPN	Cof protein, HD superfamily hydrolase		unreviewed
W1ERU7	W1ERU7_KLEPN	Hypothetical oxidoreductase YqhD (EC 1.1.-.-)		unreviewed
W1EIG5	W1EIG5_KLEPN	Uncharacterized protein		unreviewed
W1ESD0	W1ESD0_KLEPN	Uncharacterized protein		unreviewed
W1EEI5	W1EEI5_KLEPN	D-lactate dehydrogenase (EC 1.1.1.28)		unreviewed
W1EE67	W1EE67_KLEPN	Glucans biosynthesis protein D		unreviewed
W1EEN2	W1EEN2_KLEPN	Iron aquisition yersiniabactin synthesis enzyme (Irp1,polyketide synthetase)		unreviewed
W1EP83	W1EP83_KLEPN	DsrB protein		unreviewed
W1EQA8	W1EQA8_KLEPN	Uncharacterized protein		unreviewed
W1ED95	W1ED95_KLEPN	Guanine-hypoxanthine permease		unreviewed
W1EL19	W1EL19_KLEPN	Probable 3-phenylpropionic acid transporter		unreviewed
W1ECE0	W1ECE0_KLEPN	Glutathione-regulated potassium-efflux system protein KefB (K(+)/H(+) antiporter)	kefB	unreviewed
W1EGJ1	W1EGJ1_KLEPN	RNA polymerase associated protein RapA (EC 3.6.1.-)		unreviewed
W1EJK8	W1EJK8_KLEPN	Aerobic respiration control protein arcA		unreviewed
W1ELZ3	W1ELZ3_KLEPN	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)		unreviewed
W1EI79	W1EI79_KLEPN	Uncharacterized protein		unreviewed
W1EE32	W1EE32_KLEPN	Threonine dehydratase biosynthetic (EC 4.3.1.19)		unreviewed
W1EQD0	W1EQD0_KLEPN	Pirin-like protein YhaK		unreviewed
W1EC94	W1EC94_KLEPN	Possible divergent polysaccharide deacetylase		unreviewed
W1EMI2	W1EMI2_KLEPN	aGPT-Pplase1 domain-containing protein		unreviewed
W1EMY8	W1EMY8_KLEPN	Uncharacterized protein		unreviewed
